"Index Name","Date","Open","High","Low","Close"
"NIFTY 50","11 Aug 2005","2358.90","2387.30","2355.50","2380.90"
"NIFTY 50","10 Aug 2005","2322.30","2364.80","2322.05","2360.15"
"NIFTY 50","09 Aug 2005","2324.75","2342.20","2303.10","2318.70"
"NIFTY 50","08 Aug 2005","2361.95","2386.95","2320.05","2324.40"
"NIFTY 50","05 Aug 2005","2367.35","2377.10","2355.95","2361.20"
"NIFTY 50","04 Aug 2005","2357.75","2377.35","2352.05","2367.80"
"NIFTY 50","03 Aug 2005","2359.10","2377.00","2345.20","2357.00"
"NIFTY 50","02 Aug 2005","2321.90","2357.15","2319.75","2353.65"
"NIFTY 50","01 Aug 2005","2312.05","2329.90","2294.25","2318.05"
"NIFTY 50","29 Jul 2005","2318.05","2332.55","2280.85","2312.30"
"NIFTY 50","27 Jul 2005","2304.25","2324.00","2292.85","2319.10"
"NIFTY 50","26 Jul 2005","2289.25","2307.10","2279.80","2303.15"
"NIFTY 50","25 Jul 2005","2266.65","2293.95","2266.65","2291.75"
"NIFTY 50","22 Jul 2005","2231.00","2268.55","2223.15","2265.60"
"NIFTY 50","21 Jul 2005","2240.95","2251.85","2221.20","2230.50"
"NIFTY 50","20 Jul 2005","2236.90","2252.00","2236.90","2241.90"
"NIFTY 50","19 Jul 2005","2234.25","2246.70","2227.20","2237.30"
"NIFTY 50","18 Jul 2005","2212.95","2248.70","2212.95","2234.00"
"NIFTY 50","15 Jul 2005","2185.10","2216.50","2181.85","2212.55"
"NIFTY 50","14 Jul 2005","2204.40","2212.55","2178.60","2185.10"
"NIFTY 50","13 Jul 2005","2221.45","2234.15","2200.05","2204.05"
"NIFTY 50","12 Jul 2005","2219.10","2233.20","2191.70","2220.80"
"NIFTY 50","11 Jul 2005","2195.55","2224.65","2195.55","2218.85"
"NIFTY 50","08 Jul 2005","2183.55","2210.70","2179.05","2196.20"
"NIFTY 50","07 Jul 2005","2228.30","2235.80","2171.25","2179.40"
"NIFTY 50","06 Jul 2005","2211.35","2232.65","2211.30","2228.20"
"NIFTY 50","05 Jul 2005","2231.20","2238.60","2205.10","2210.75"
"NIFTY 50","04 Jul 2005","2212.05","2232.20","2211.40","2230.65"
"NIFTY 50","01 Jul 2005","2220.45","2220.55","2198.90","2211.90"
"NIFTY 50","30 Jun 2005","2191.55","2226.15","2189.45","2220.60"
"NIFTY 50","29 Jun 2005","2170.20","2194.25","2162.00","2191.65"
"NIFTY 50","28 Jun 2005","2199.80","2206.80","2165.90","2169.85"
"NIFTY 50","27 Jun 2005","2194.35","2219.65","2188.15","2199.80"
"NIFTY 50","24 Jun 2005","2184.00","2204.45","2162.95","2194.35"
"NIFTY 50","23 Jun 2005","2187.35","2192.10","2174.05","2183.85"
"NIFTY 50","22 Jun 2005","2167.80","2196.45","2167.35","2187.35"
"NIFTY 50","21 Jun 2005","2144.75","2173.25","2140.15","2170.00"
"NIFTY 50","20 Jun 2005","2130.80","2150.25","2124.65","2144.35"
"NIFTY 50","17 Jun 2005","2123.60","2131.75","2103.90","2123.40"
"NIFTY 50","16 Jun 2005","2128.30","2135.10","2114.55","2123.70"
"NIFTY 50","15 Jun 2005","2110.50","2131.95","2110.35","2128.65"
"NIFTY 50","14 Jun 2005","2103.65","2113.85","2098.70","2112.35"
"NIFTY 50","13 Jun 2005","2090.70","2106.65","2081.70","2102.75"
"NIFTY 50","10 Jun 2005","2103.45","2133.10","2086.30","2090.60"
"NIFTY 50","09 Jun 2005","2112.25","2118.65","2097.55","2103.20"
"NIFTY 50","08 Jun 2005","2094.70","2115.25","2094.05","2112.40"
"NIFTY 50","07 Jun 2005","2091.95","2102.85","2084.35","2098.15"
"NIFTY 50","06 Jun 2005","2092.00","2109.10","2087.40","2092.80"
"NIFTY 50","04 Jun 2005","2094.10","2098.10","2087.00","2092.35"
"NIFTY 50","03 Jun 2005","2064.10","2097.25","2061.35","2094.25"
"NIFTY 50","02 Jun 2005","2087.85","2093.45","2062.55","2064.65"
"NIFTY 50","01 Jun 2005","2087.80","2097.60","2081.20","2087.55"
"NIFTY 50","31 May 2005","2072.50","2091.75","2066.55","2087.55"
"NIFTY 50","30 May 2005","2076.55","2086.85","2064.85","2072.40"
"NIFTY 50","27 May 2005","2073.25","2099.35","2069.50","2076.40"
"NIFTY 50","26 May 2005","2043.50","2078.65","2025.65","2074.70"
"NIFTY 50","25 May 2005","2028.55","2047.45","2019.00","2043.85"
"NIFTY 50","24 May 2005","2016.00","2031.90","2009.55","2028.60"
"NIFTY 50","23 May 2005","1992.10","2019.35","1991.70","2013.90"
"NIFTY 50","20 May 2005","1991.85","1998.20","1975.95","1992.40"
"NIFTY 50","19 May 2005","1983.15","2008.35","1983.15","1990.85"
"NIFTY 50","18 May 2005","1990.65","1990.95","1964.65","1982.75"
"NIFTY 50","17 May 2005","2013.10","2024.60","1984.75","1990.80"
"NIFTY 50","16 May 2005","1991.50","2014.95","1989.70","2012.60"
"NIFTY 50","13 May 2005","1992.50","1992.75","1978.90","1988.30"
"NIFTY 50","12 May 2005","1985.95","1999.85","1981.95","1993.15"
"NIFTY 50","11 May 2005","1990.55","1991.85","1975.05","1985.95"
"NIFTY 50","10 May 2005","2001.00","2007.80","1989.10","1994.30"
"NIFTY 50","09 May 2005","1978.05","2003.15","1978.05","2000.75"
"NIFTY 50","06 May 2005","1962.30","1984.40","1947.30","1977.50"
"NIFTY 50","05 May 2005","1942.60","1973.35","1942.05","1963.30"
"NIFTY 50","04 May 2005","1920.50","1944.45","1920.15","1942.60"
"NIFTY 50","03 May 2005","1916.95","1940.10","1911.00","1920.70"
"NIFTY 50","02 May 2005","1903.10","1925.60","1898.15","1916.75"
"NIFTY 50","29 Apr 2005","1943.20","1943.20","1896.30","1902.50"
"NIFTY 50","28 Apr 2005","1935.65","1950.25","1921.05","1941.30"
"NIFTY 50","27 Apr 2005","1959.45","1962.20","1930.35","1935.40"
"NIFTY 50","26 Apr 2005","1971.05","1972.85","1951.80","1957.10"
"NIFTY 50","25 Apr 2005","1968.45","1974.20","1952.40","1970.95"
"NIFTY 50","22 Apr 2005","1950.60","1972.95","1950.00","1967.35"
"NIFTY 50","21 Apr 2005","1930.50","1950.00","1911.40","1948.55"
"NIFTY 50","20 Apr 2005","1908.50","1941.85","1902.90","1929.70"
"NIFTY 50","19 Apr 2005","1927.90","1961.15","1902.80","1909.40"
"NIFTY 50","18 Apr 2005","1955.50","1959.25","1914.85","1927.80"
"NIFTY 50","15 Apr 2005","2022.50","2022.50","1952.75","1956.30"
"NIFTY 50","13 Apr 2005","2024.90","2038.85","2018.10","2025.45"
"NIFTY 50","12 Apr 2005","2002.75","2027.80","2002.75","2024.95"
"NIFTY 50","11 Apr 2005","2032.75","2033.00","2001.85","2008.20"
"NIFTY 50","08 Apr 2005","2053.05","2057.50","2024.80","2031.20"
"NIFTY 50","07 Apr 2005","2069.15","2084.90","2048.05","2052.85"
"NIFTY 50","06 Apr 2005","2054.00","2073.10","2051.30","2069.30"
"NIFTY 50","05 Apr 2005","2063.20","2077.95","2043.70","2052.55"
"NIFTY 50","04 Apr 2005","2067.65","2076.60","2054.90","2063.40"
"NIFTY 50","01 Apr 2005","2035.90","2071.20","2024.25","2067.65"
"NIFTY 50","31 Mar 2005","1994.50","2043.60","1994.50","2035.65"
"NIFTY 50","30 Mar 2005","1983.65","2000.45","1971.15","1993.70"
"NIFTY 50","29 Mar 2005","2029.40","2032.65","1971.55","1983.85"
"NIFTY 50","28 Mar 2005","2015.75","2046.85","2015.25","2029.45"
"NIFTY 50","24 Mar 2005","2026.60","2042.45","2007.35","2015.40"
"NIFTY 50","23 Mar 2005","2061.20","2067.45","2019.85","2026.40"
"NIFTY 50","22 Mar 2005","2096.75","2099.00","2056.50","2061.60"
"NIFTY 50","21 Mar 2005","2117.95","2124.80","2089.35","2096.60"
"NIFTY 50","18 Mar 2005","2097.75","2112.25","2077.20","2109.15"
"NIFTY 50","17 Mar 2005","2123.95","2126.55","2090.45","2098.50"
"NIFTY 50","16 Mar 2005","2129.35","2158.90","2121.10","2125.55"
"NIFTY 50","15 Mar 2005","2146.55","2151.35","2122.00","2128.95"
"NIFTY 50","14 Mar 2005","2153.80","2164.15","2140.90","2146.35"
"NIFTY 50","11 Mar 2005","2167.70","2182.10","2148.70","2154.00"
"NIFTY 50","10 Mar 2005","2160.85","2170.20","2145.75","2167.40"
"NIFTY 50","09 Mar 2005","2169.10","2183.45","2141.35","2160.80"
"NIFTY 50","08 Mar 2005","2160.65","2173.85","2154.00","2168.95"
